Name,ID
GNAS_O95467_OID31008_v1_Neurology_II.tar,syn52362151
GNE_Q9Y223_OID21231_v1_Oncology.tar,syn51471384
GNGT1_P63211_OID30920_v1_Neurology_II.tar,syn52362739
GNLY_P22749_OID21132_v1_Neurology.tar,syn51469864
GNPDA1_P46926_OID30197_v1_Cardiometabolic_II.tar,syn52363252
GNPDA2_Q8TDQ7_OID30597_v1_Inflammation_II.tar,syn52361414
GOLGA3_Q08378_OID31026_v1_Neurology_II.tar,syn52362531
GOLM2_Q6P4E1_OID21044_v1_Neurology.tar,syn51470513
GOPC_Q9HD26_OID20551_v1_Inflammation.tar,syn51468671
GORASP2_Q9H8Y8_OID31438_v1_Oncology_II.tar,syn52361308
GOT1_P17174_OID30417_v1_Cardiometabolic_II.tar,syn52363611
GP1BA_P07359_OID20381_v1_Cardiometabolic.tar,syn51468773
GP1BB_P13224_OID30174_v1_Cardiometabolic_II.tar,syn52361583
GP2_P55259_OID20090_v1_Cardiometabolic.tar,syn51469710
GP5_P40197_OID30611_v1_Inflammation_II.tar,syn52361748
GP6_Q9HCN6_OID21091_v1_Neurology.tar,syn51469193
GPA33_Q99795_OID21376_v1_Oncology.tar,syn51468569
GPC1_P35052_OID21438_v1_Oncology.tar,syn51469528
GPC5_P78333_OID20944_v1_Neurology.tar,syn51469913
GPD1_P21695_OID31358_v1_Oncology_II.tar,syn52361361
GPHA2_Q96T91_OID31437_v1_Oncology_II.tar,syn52362460
GPIHBP1_Q8IV16_OID31469_v1_Oncology_II.tar,syn52361394
GPI_P06744_OID30680_v1_Inflammation_II.tar,syn52362299
GPKOW_Q92917_OID20890_v1_Neurology.tar,syn51469336
GPNMB_Q14956_OID20173_v1_Cardiometabolic.tar,syn51471344
GPR101_Q96P66_OID30819_v1_Neurology_II.tar,syn52361327
GPR158_Q5T848_OID31013_v1_Neurology_II.tar,syn52361688
GPR15L_Q6UWK7_OID31511_v1_Oncology_II.tar,syn52362792
GPR37_O15354_OID20095_v1_Cardiometabolic.tar,syn51470220
GPRC5C_Q9NQ84_OID31340_v1_Oncology_II.tar,syn52361284
GRAP2_O75791_OID20192_v1_Cardiometabolic.tar,syn51470976
GRHPR_Q9UBQ7_OID30289_v1_Cardiometabolic_II.tar,syn52361573
GRIK2_Q13002_OID30977_v1_Neurology_II.tar,syn52361712
GRIN2B_Q13224_OID30802_v1_Neurology_II.tar,syn52363374
GRK5_P34947_OID20066_v1_Cardiometabolic.tar,syn51470723
GRN_P28799_OID21159_v1_Neurology.tar,syn51470277
GRPEL1_Q9HAV7_OID21309_v1_Oncology.tar,syn51468997
GRP_P07492_OID30264_v1_Cardiometabolic_II.tar,syn52362461
GRSF1_Q12849_OID31224_v1_Oncology_II.tar,syn52362477
GSAP_A4D1B5_OID21173_v1_Oncology.tar,syn51469884
GSN_P06396_OID30714_v1_Inflammation_II.tar,syn52362354
GSR_P00390_OID30700_v1_Inflammation_II.tar,syn52362606
GSTA1_P08263_OID20166_v1_Cardiometabolic.tar,syn51468706
GSTA3_Q16772_OID21242_v1_Oncology.tar,syn51469157
GSTM4_Q03013_OID30164_v1_Cardiometabolic_II.tar,syn52362771
GSTP1_P09211_OID20876_v1_Neurology.tar,syn51470841
GSTT2B_P0CG30_OID31097_v1_Neurology_II.tar,syn52363615
GTF2IRD1_Q9UHL9_OID31264_v1_Oncology_II.tar,syn52362395
GTPBP2_Q9BX10_OID30946_v1_Neurology_II.tar,syn52362824
GUCA2A_Q02747_OID21101_v1_Neurology.tar,syn51470098
GUCY2C_P25092_OID31318_v1_Oncology_II.tar,syn52361847
GUK1_Q16774_OID30148_v1_Cardiometabolic_II.tar,syn52362545
GUSB_P08236_OID20296_v1_Cardiometabolic.tar,syn51470792
GYS1_P13807_OID20097_v1_Cardiometabolic.tar,syn51470977
GZMA_P12544_OID20663_v1_Inflammation.tar,syn51469433
GZMB_P10144_OID20604_v1_Inflammation.tar,syn51471364
GZMH_P20718_OID20096_v1_Cardiometabolic.tar,syn51470564
H2AP_O75409_OID31232_v1_Oncology_II.tar,syn52362564
HADH_Q16836_OID30132_v1_Cardiometabolic_II.tar,syn52363179
HAGH_Q16775_OID21459_v1_Oncology.tar,syn51469686
HAO1_Q9UJM8_OID21395_v1_Oncology.tar,syn51468726
HARS1_P12081_OID21086_v1_Neurology.tar,syn51470616
HAVCR1_Q96D42_OID21422_v1_Oncology.tar,syn51471420
HAVCR2_Q8TDQ0_OID21137_v1_Neurology.tar,syn51470933
HBEGF_Q99075_OID21465_v1_Oncology.tar,syn51469341
HBQ1_P09105_OID21433_v1_Oncology.tar,syn51471189
HBZ_P02008_OID30307_v1_Cardiometabolic_II.tar,syn52361631
HCG22_E2RYF7_OID30088_v1_Cardiometabolic_II.tar,syn52361458
HCLS1_P14317_OID20648_v1_Inflammation.tar,syn51468525
HDAC8_Q9BY41_OID30436_v1_Inflammation_II.tar,syn52362330
HDAC9_Q9UKV0_OID30832_v1_Neurology_II.tar,syn52362604
HDDC2_Q7Z4H3_OID31447_v1_Oncology_II.tar,syn52363324
HDGFL2_Q7Z4V5_OID31136_v1_Neurology_II.tar,syn52363273
HDGF_P51858_OID21455_v1_Oncology.tar,syn51469376
HEBP1_Q9NRV9_OID20063_v1_Cardiometabolic.tar,syn51470821
HEG1_Q9ULI3_OID30579_v1_Inflammation_II.tar,syn52362518
HEPACAM2_A8MVW5_OID31151_v1_Neurology_II.tar,syn52363146
HEPH_Q9BQS7_OID30337_v1_Cardiometabolic_II.tar,syn52361969
HEXIM1_O94992_OID20589_v1_Inflammation.tar,syn51469506
HGFAC_Q04756_OID30718_v1_Inflammation_II.tar,syn52361321
HGF_P14210_OID20656_v1_Inflammation.tar,syn51470826
HGS_O14964_OID21175_v1_Oncology.tar,syn51468680
HHEX_Q03014_OID31107_v1_Neurology_II.tar,syn52363546
HIF1A_Q16665_OID30425_v1_Inflammation_II.tar,syn52363097
HIP1R_O75146_OID31141_v1_Neurology_II.tar,syn52361882
HIP1_O00291_OID30071_v1_Cardiometabolic_II.tar,syn52363033
HJV_Q6ZVN8_OID31006_v1_Neurology_II.tar,syn52362563
HK2_P52789_OID20065_v1_Cardiometabolic.tar,syn51469899
HLA-A_P04439_OID31048_v1_Neurology_II.tar,syn52362967
HLA-DRA_P01903_OID20520_v1_Inflammation.tar,syn51470263
HLA-E_P13747_OID20532_v1_Inflammation.tar,syn51470447
HMBS_P08397_OID21385_v1_Oncology.tar,syn51469453
HMCN2_Q8NDA2_OID30592_v1_Inflammation_II.tar,syn52362633
HMGCL_P35914_OID30214_v1_Cardiometabolic_II.tar,syn52362310
HMGCS1_Q01581_OID30157_v1_Cardiometabolic_II.tar,syn52363905
HMMR_O75330_OID31175_v1_Oncology_II.tar,syn52363635
HMOX1_P09601_OID20217_v1_Cardiometabolic.tar,syn51469360
HMOX2_P30519_OID20887_v1_Neurology.tar,syn51468624
HNF1A_P20823_OID30919_v1_Neurology_II.tar,syn52363056
HNMT_P50135_OID20975_v1_Neurology.tar,syn51469477
HNRNPK_P61978_OID20051_v1_Cardiometabolic.tar,syn51469856
HNRNPUL1_Q9BUJ2_OID31037_v1_Neurology_II.tar,syn52361964
HPCAL1_P37235_OID20615_v1_Inflammation.tar,syn51470435
HPGDS_O60760_OID21266_v1_Oncology.tar,syn51469744
HPSE_Q9Y251_OID30409_v1_Cardiometabolic_II.tar,syn52363534
HRAS_P01112_OID31263_v1_Oncology_II.tar,syn52362791
HRC_P23327_OID30211_v1_Cardiometabolic_II.tar,syn52363543
HRG_P04196_OID30770_v1_Inflammation_II.tar,syn52363233
HS1BP3_Q53T59_OID30243_v1_Cardiometabolic_II.tar,syn52361898
HS3ST3B1_Q9Y662_OID21303_v1_Oncology.tar,syn51470446
HS6ST1_O60243_OID21441_v1_Oncology.tar,syn51470378
HS6ST2_Q96MM7_OID30481_v1_Inflammation_II.tar,syn52361397
HSBP1_O75506_OID30232_v1_Cardiometabolic_II.tar,syn52361482
HSD11B1_P28845_OID20575_v1_Inflammation.tar,syn51469008
HSD17B14_Q9BPX1_OID31098_v1_Neurology_II.tar,syn52361731
HSD17B3_P37058_OID30145_v1_Cardiometabolic_II.tar,syn52363181
HSDL2_Q6YN16_OID30256_v1_Cardiometabolic_II.tar,syn52363662
HSP90B1_P14625_OID20829_v1_Neurology.tar,syn51468769
HSPA1A_P0DMV8_OID20718_v1_Inflammation.tar,syn51469715
HSPA2_P54652_OID31424_v1_Oncology_II.tar,syn52361406
HSPB1_P04792_OID20230_v1_Cardiometabolic.tar,syn51470438
HSPB6_O14558_OID21408_v1_Oncology.tar,syn51469887
HSPG2_P98160_OID20383_v1_Cardiometabolic.tar,syn51469578
HTR1A_P08908_OID30824_v1_Neurology_II.tar,syn52363471
HTR1B_P28222_OID30866_v1_Neurology_II.tar,syn52362596
HTRA2_O43464_OID21471_v1_Oncology.tar,syn51468598
HYAL1_Q12794_OID20357_v1_Cardiometabolic.tar,syn51469676
HYOU1_Q9Y4L1_OID20300_v1_Cardiometabolic.tar,syn51469644
ICA1_Q05084_OID20484_v1_Inflammation.tar,syn51471180
ICAM1_P05362_OID20411_v1_Cardiometabolic.tar,syn51470194
ICAM2_P13598_OID20248_v1_Cardiometabolic.tar,syn51470250
ICAM3_P32942_OID20277_v1_Cardiometabolic.tar,syn51470304
ICAM4_Q14773_OID20578_v1_Inflammation.tar,syn51468512
ICAM5_Q9UMF0_OID20145_v1_Cardiometabolic.tar,syn51470334
ICOSLG_O75144_OID21351_v1_Oncology.tar,syn51469334
ID4_P47928_OID31284_v1_Oncology_II.tar,syn52361411
IDI2_Q9BXS1_OID20823_v1_Neurology.tar,syn51469002
IDO1_P14902_OID30230_v1_Cardiometabolic_II.tar,syn52361275
IDO1_P14902_OID30563_v1_Inflammation_II.tar,syn52362189
IDO1_P14902_OID31050_v1_Neurology_II.tar,syn52361304
IDO1_P14902_OID31474_v1_Oncology_II.tar,syn52363531
IDS_P22304_OID20619_v1_Inflammation.tar,syn51469707
IDUA_P35475_OID21468_v1_Oncology.tar,syn51470923
IFI30_P13284_OID31505_v1_Oncology_II.tar,syn52362372
IFIT1_P09914_OID31310_v1_Oncology_II.tar,syn52362327
IFIT3_O14879_OID31283_v1_Oncology_II.tar,syn52361782
IFNAR1_P17181_OID31491_v1_Oncology_II.tar,syn52363508
IFNGR1_P15260_OID20678_v1_Inflammation.tar,syn51470427
IFNGR2_P38484_OID20941_v1_Neurology.tar,syn51469359
IFNG_P01579_OID20495_v1_Inflammation.tar,syn51471369
IFNL1_Q8IU54_OID20795_v1_Neurology.tar,syn51471228
IFNL2_Q8IZJ0_OID30791_v1_Neurology_II.tar,syn52363262
IFNLR1_Q8IU57_OID20506_v1_Inflammation.tar,syn51469584
IFNW1_P05000_OID30129_v1_Cardiometabolic_II.tar,syn52363642
IFT20_Q8IY31_OID30962_v1_Neurology_II.tar,syn52361923
IGBP1_P78318_OID31059_v1_Neurology_II.tar,syn52362547
IGDCC3_Q8IVU1_OID30862_v1_Neurology_II.tar,syn52362584
IGDCC4_Q8TDY8_OID30402_v1_Cardiometabolic_II.tar,syn52362195
IGF1R_P08069_OID21274_v1_Oncology.tar,syn51469880
IGF2BP3_O00425_OID30112_v1_Cardiometabolic_II.tar,syn52362811
IGF2R_P11717_OID21146_v1_Neurology.tar,syn51470241
IGFBP1_P08833_OID20246_v1_Cardiometabolic.tar,syn51469025
IGFBP2_P18065_OID20325_v1_Cardiometabolic.tar,syn51470765
IGFBP3_P17936_OID20398_v1_Cardiometabolic.tar,syn51469643
IGFBP4_P22692_OID21158_v1_Neurology.tar,syn51468724
IGFBP6_P24592_OID20413_v1_Cardiometabolic.tar,syn51468771
IGFBP7_Q16270_OID20236_v1_Cardiometabolic.tar,syn51468682
IGFBPL1_Q8WX77_OID20155_v1_Cardiometabolic.tar,syn51469516
IGFL4_Q6B9Z1_OID30500_v1_Inflammation_II.tar,syn52363650
IGHMBP2_P38935_OID30123_v1_Cardiometabolic_II.tar,syn52362804
IGLC2_P0DOY2_OID30740_v1_Inflammation_II.tar,syn52361948
IGLON5_A6NGN9_OID31169_v1_Oncology_II.tar,syn52361427
IGSF21_Q96ID5_OID30210_v1_Cardiometabolic_II.tar,syn52362510
IGSF3_O75054_OID21312_v1_Oncology.tar,syn51470170
IGSF8_Q969P0_OID20167_v1_Cardiometabolic.tar,syn51471448
IGSF9_Q9P2J2_OID30330_v1_Cardiometabolic_II.tar,syn52363517
IKBKG_Q9Y6K9_OID20544_v1_Inflammation.tar,syn51469337
IKZF2_Q9UKS7_OID21213_v1_Oncology.tar,syn51471275
IL10RA_Q13651_OID20420_v1_Inflammation.tar,syn51469388
IL10RB_Q08334_OID20696_v1_Inflammation.tar,syn51468653
IL10_P22301_OID20431_v1_Inflammation.tar,syn51469609
IL11_P20809_OID20455_v1_Inflammation.tar,syn51471276
IL12A_IL12B_P29459_P29460_OID21327_v1_Oncology.tar,syn51470193
IL12B_P29460_OID20666_v1_Inflammation.tar,syn51469049
IL12RB1_P42701_OID20486_v1_Inflammation.tar,syn51471321
IL12RB2_Q99665_OID30422_v1_Inflammation_II.tar,syn52363250
IL13RA1_P78552_OID21504_v1_Oncology.tar,syn51468894
IL13RA2_Q14627_OID30841_v1_Neurology_II.tar,syn52363018
IL13_P35225_OID20430_v1_Inflammation.tar,syn51468409
IL15RA_Q13261_OID20498_v1_Inflammation.tar,syn51471308
IL15_P40933_OID20562_v1_Inflammation.tar,syn51469332
IL16_Q14005_OID20633_v1_Inflammation.tar,syn51471338
IL17A_Q16552_OID20469_v1_Inflammation.tar,syn51470148
IL17C_Q9P0M4_OID20477_v1_Inflammation.tar,syn51468579
IL17D_Q8TAD2_OID20481_v1_Inflammation.tar,syn51469282
IL17F_Q96PD4_OID20456_v1_Inflammation.tar,syn51469259
IL17RA_Q96F46_OID21089_v1_Neurology.tar,syn51469484
IL17RB_Q9NRM6_OID20585_v1_Inflammation.tar,syn51470054
IL18BP_O95998_OID20348_v1_Cardiometabolic.tar,syn51469415
IL18R1_Q13478_OID20652_v1_Inflammation.tar,syn51469422
IL18RAP_O95256_OID20900_v1_Neurology.tar,syn51470548
IL18_Q14116_OID20694_v1_Inflammation.tar,syn51471405
IL19_Q9UHD0_OID20158_v1_Cardiometabolic.tar,syn51471064
IL1A_P01583_OID20488_v1_Inflammation.tar,syn51469851
IL1B_P01584_OID20427_v1_Inflammation.tar,syn51471136
IL1R1_P14778_OID21116_v1_Neurology.tar,syn51469043
IL1R2_P27930_OID20757_v1_Inflammation.tar,syn51471003
IL1RAP_Q9NPH3_OID21126_v1_Neurology.tar,syn51468728
IL1RL1_Q01638_OID20250_v1_Cardiometabolic.tar,syn51470031
IL1RL2_Q9HB29_OID20487_v1_Inflammation.tar,syn51469596
IL1RN_P18510_OID20700_v1_Inflammation.tar,syn51470605
IL20RA_Q9UHF4_OID20422_v1_Inflammation.tar,syn51470612
IL20RB_Q6UXL0_OID30461_v1_Inflammation_II.tar,syn52363595
IL20_Q9NYY1_OID20453_v1_Inflammation.tar,syn51469994
IL21R_Q9HBE5_OID30441_v1_Inflammation_II.tar,syn52361931
IL22RA1_Q8N6P7_OID20449_v1_Inflammation.tar,syn51470740
IL22_Q9GZX6_OID31407_v1_Oncology_II.tar,syn52363333
IL24_Q13007_OID20440_v1_Inflammation.tar,syn51469408
IL25_Q9H293_OID31243_v1_Oncology_II.tar,syn52362496
IL2RA_P01589_OID20267_v1_Cardiometabolic.tar,syn51469475
IL2RB_P14784_OID20450_v1_Inflammation.tar,syn51468805
IL2RG_P31785_OID31361_v1_Oncology_II.tar,syn52362113
IL2_P60568_OID20419_v1_Inflammation.tar,syn51471242
IL31RA_Q8NI17_OID30475_v1_Inflammation_II.tar,syn52362519
IL31_Q6EBC2_OID30487_v1_Inflammation_II.tar,syn52363566
IL32_P24001_OID20605_v1_Inflammation.tar,syn51469125
IL33_O95760_OID20428_v1_Inflammation.tar,syn51470177
IL34_Q6ZMJ4_OID20809_v1_Neurology.tar,syn51469958
IL36A_Q9UHA7_OID30472_v1_Inflammation_II.tar,syn52361375
IL36G_Q9NZH8_OID30551_v1_Inflammation_II.tar,syn52361887
IL3RA_P26951_OID20461_v1_Inflammation.tar,syn51471398
IL3_P08700_OID31229_v1_Oncology_II.tar,syn52363032
IL4R_P24394_OID20576_v1_Inflammation.tar,syn51471200
IL4_P05112_OID20426_v1_Inflammation.tar,syn51470861
IL5RA_Q01344_OID20601_v1_Inflammation.tar,syn51470561
IL5_P05113_OID20472_v1_Inflammation.tar,syn51471391
IL6R_P08887_OID20385_v1_Cardiometabolic.tar,syn51470461
IL6ST_P40189_OID20147_v1_Cardiometabolic.tar,syn51470905
IL6_P05231_OID20101_v1_Cardiometabolic.tar,syn51468683
IL6_P05231_OID20563_v1_Inflammation.tar,syn51470253
IL6_P05231_OID20911_v1_Neurology.tar,syn51469886
IL6_P05231_OID21276_v1_Oncology.tar,syn51471383
IL7R_P16871_OID21136_v1_Neurology.tar,syn51471280
IL7_P13232_OID20535_v1_Inflammation.tar,syn51471269
IL9_P15248_OID31298_v1_Oncology_II.tar,syn52362626
ILKAP_Q9H0C8_OID20855_v1_Neurology.tar,syn51469656
IMMT_Q16891_OID31397_v1_Oncology_II.tar,syn52361884
IMPA1_P29218_OID20907_v1_Neurology.tar,syn51471393
IMPACT_Q9P2X3_OID31112_v1_Neurology_II.tar,syn52362432
IMPG1_Q17R60_OID30814_v1_Neurology_II.tar,syn52362994
ING1_Q9UK53_OID20853_v1_Neurology.tar,syn51469315
INHBB_P09529_OID30625_v1_Inflammation_II.tar,syn52363589
INHBC_P55103_OID21093_v1_Neurology.tar,syn51469822
INPP1_P49441_OID21345_v1_Oncology.tar,syn51468891
INPP5D_Q92835_OID30259_v1_Cardiometabolic_II.tar,syn52361845
INPP5J_Q15735_OID30975_v1_Neurology_II.tar,syn52361302
INPPL1_O15357_OID21314_v1_Oncology.tar,syn51471286
INSL3_P51460_OID31129_v1_Neurology_II.tar,syn52362438
INSL4_Q14641_OID31370_v1_Oncology_II.tar,syn52361474
INSL5_Q9Y5Q6_OID31448_v1_Oncology_II.tar,syn52362072
INSR_P06213_OID30566_v1_Inflammation_II.tar,syn52362097
IPCEF1_Q8WWN9_OID20977_v1_Neurology.tar,syn51471412
IQGAP2_Q13576_OID21361_v1_Oncology.tar,syn51469039
IRAG2_Q12912_OID20085_v1_Cardiometabolic.tar,syn51470609
IRAK1_P51617_OID20485_v1_Inflammation.tar,syn51470889
IRAK4_Q9NWZ3_OID20577_v1_Inflammation.tar,syn51469509
ISLR2_Q6UXK2_OID20889_v1_Neurology.tar,syn51469123
ISM1_B1AKI9_OID20538_v1_Inflammation.tar,syn51469307
ISM2_Q6H9L7_OID30365_v1_Cardiometabolic_II.tar,syn52362854
IST1_P53990_OID31497_v1_Oncology_II.tar,syn52362788
ITGA11_Q9UKX5_OID20581_v1_Inflammation.tar,syn51471292
ITGA2_P17301_OID30570_v1_Inflammation_II.tar,syn52363634
ITGA5_P08648_OID21139_v1_Neurology.tar,syn51471374
ITGA6_P23229_OID20528_v1_Inflammation.tar,syn51471327
ITGAL_P20701_OID30537_v1_Inflammation_II.tar,syn52362119
ITGAM_P11215_OID21071_v1_Neurology.tar,syn51471237
ITGAV_P06756_OID21416_v1_Oncology.tar,syn51471284
ITGAX_P20702_OID31325_v1_Oncology_II.tar,syn52362107
ITGB1BP1_O14713_OID21268_v1_Oncology.tar,syn51471358
ITGB1BP2_Q9UKP3_OID20112_v1_Cardiometabolic.tar,syn51468662
ITGB1_P05556_OID20376_v1_Cardiometabolic.tar,syn51470300
ITGB2_P05107_OID20315_v1_Cardiometabolic.tar,syn51471449
ITGB5_P18084_OID21522_v1_Oncology.tar,syn51469720
ITGB6_P18564_OID20493_v1_Inflammation.tar,syn51468797
ITGB7_P26010_OID21393_v1_Oncology.tar,syn51470189
ITGBL1_O95965_OID30408_v1_Cardiometabolic_II.tar,syn52362942
ITIH1_P19827_OID30722_v1_Inflammation_II.tar,syn52361879
ITIH3_Q06033_OID20352_v1_Cardiometabolic.tar,syn51471325
ITIH4_Q14624_OID30762_v1_Inflammation_II.tar,syn52362860
ITIH5_Q86UX2_OID31430_v1_Oncology_II.tar,syn52362055
ITM2A_O43736_OID20504_v1_Inflammation.tar,syn51471415
ITPA_Q9BY32_OID30082_v1_Cardiometabolic_II.tar,syn52363583
ITPR1_Q14643_OID30216_v1_Cardiometabolic_II.tar,syn52361622
ITPRIP_Q8IWB1_OID30860_v1_Neurology_II.tar,syn52362612
IVD_P26440_OID20833_v1_Neurology.tar,syn51469045
IZUMO1_Q8IYV9_OID31159_v1_Oncology_II.tar,syn52363575
JAM2_P57087_OID21064_v1_Neurology.tar,syn51469391
JAM3_Q9BX67_OID30586_v1_Inflammation_II.tar,syn52362133
JCHAIN_P01591_OID20494_v1_Inflammation.tar,syn51469177
JMJD1C_Q15652_OID31172_v1_Oncology_II.tar,syn52363082
JPT2_Q9H910_OID31520_v1_Oncology_II.tar,syn52361871
JUN_P05412_OID20424_v1_Inflammation.tar,syn51469853
KAZALD1_Q96I82_OID21339_v1_Oncology.tar,syn51469416
KAZN_Q674X7_OID31481_v1_Oncology_II.tar,syn52363219
KCNC4_Q03721_OID30813_v1_Neurology_II.tar,syn52361927
KCNH2_Q12809_OID30899_v1_Neurology_II.tar,syn52362673
KCNIP4_Q6PIL6_OID20813_v1_Neurology.tar,syn51469668
KCTD5_Q9NXV2_OID31148_v1_Neurology_II.tar,syn52362272
KDM3A_Q9Y4C1_OID30426_v1_Inflammation_II.tar,syn52361451
KDR_P35968_OID21497_v1_Oncology.tar,syn51469474
KEL_P23276_OID20881_v1_Neurology.tar,syn51469991
KHDC3L_Q587J8_OID31245_v1_Oncology_II.tar,syn52363108
KHK_P50053_OID30241_v1_Cardiometabolic_II.tar,syn52361370
KIAA0319_Q5VV43_OID31094_v1_Neurology_II.tar,syn52362048
KIAA1549L_Q6ZVL6_OID31312_v1_Oncology_II.tar,syn52361659
KIAA1549_Q9HCM3_OID31307_v1_Oncology_II.tar,syn52361472
KIAA2013_Q8IYS2_OID31392_v1_Oncology_II.tar,syn52362522
KIF1C_O43896_OID30163_v1_Cardiometabolic_II.tar,syn52362905
KIF20B_Q96Q89_OID30816_v1_Neurology_II.tar,syn52362615
KIF22_Q14807_OID30175_v1_Cardiometabolic_II.tar,syn52361831
KIFBP_Q96EK5_OID21320_v1_Oncology.tar,syn51471360
KIR2DL2_P43627_OID31431_v1_Oncology_II.tar,syn52363621
KIR2DL3_P43628_OID21196_v1_Oncology.tar,syn51468422
KIR2DS4_P43632_OID31432_v1_Oncology_II.tar,syn52361446
KIR3DL1_P43629_OID21185_v1_Oncology.tar,syn51469593
KIR3DL2_P43630_OID31191_v1_Oncology_II.tar,syn52362748
KIRREL1_Q96J84_OID30806_v1_Neurology_II.tar,syn52363030
KIRREL2_Q6UWL6_OID20873_v1_Neurology.tar,syn51468745
KITLG_P21583_OID20196_v1_Cardiometabolic.tar,syn51468698
KIT_P10721_OID20370_v1_Cardiometabolic.tar,syn51470015
KLB_Q86Z14_OID20888_v1_Neurology.tar,syn51471271
KLF4_O43474_OID30808_v1_Neurology_II.tar,syn52363626
KLHL41_O60662_OID30986_v1_Neurology_II.tar,syn52363564
KLK10_O43240_OID21523_v1_Oncology.tar,syn51471006
KLK11_Q9UBX7_OID21518_v1_Oncology.tar,syn51468439
KLK12_Q9UKR0_OID21201_v1_Oncology.tar,syn51471348
KLK13_Q9UKR3_OID21291_v1_Oncology.tar,syn51469917
KLK14_Q9P0G3_OID21407_v1_Oncology.tar,syn51471337
KLK15_Q9H2R5_OID31427_v1_Oncology_II.tar,syn52361393
KLK1_P06870_OID21499_v1_Oncology.tar,syn51468714
KLK3_P07288_OID30364_v1_Cardiometabolic_II.tar,syn52361924
KLK4_Q9Y5K2_OID21391_v1_Oncology.tar,syn51470040
KLK6_Q92876_OID21526_v1_Oncology.tar,syn51470443
KLK7_P49862_OID30652_v1_Inflammation_II.tar,syn52361507
KLK8_O60259_OID21517_v1_Oncology.tar,syn51470627
KLKB1_P03952_OID30760_v1_Inflammation_II.tar,syn52361589
KLRB1_Q12918_OID20629_v1_Inflammation.tar,syn51469431
KLRC1_P26715_OID30855_v1_Neurology_II.tar,syn52362576
KLRD1_Q13241_OID20632_v1_Inflammation.tar,syn51468872
KLRF1_Q9NZS2_OID30464_v1_Inflammation_II.tar,syn52362650
KLRK1_P26718_OID31082_v1_Neurology_II.tar,syn52363573
KRT14_P02533_OID20800_v1_Neurology.tar,syn51470162
KRT17_Q04695_OID30092_v1_Cardiometabolic_II.tar,syn52362834
KRT18_P05783_OID21296_v1_Oncology.tar,syn51470349
KRT19_P08727_OID20596_v1_Inflammation.tar,syn51470713
KRT5_P13647_OID20860_v1_Neurology.tar,syn51471231
KRT6C_P48668_OID30169_v1_Cardiometabolic_II.tar,syn52363527
KRT8_P05787_OID30865_v1_Neurology_II.tar,syn52363478
KYAT1_Q16773_OID20232_v1_Cardiometabolic.tar,syn51469909
KYNU_Q16719_OID20669_v1_Inflammation.tar,syn51469340
L1CAM_P32004_OID21484_v1_Oncology.tar,syn51469550
L3HYPDH_Q96EM0_OID30314_v1_Cardiometabolic_II.tar,syn52363090
LACRT_Q9GZZ8_OID31367_v1_Oncology_II.tar,syn52362648
LACTB2_Q53H82_OID20150_v1_Cardiometabolic.tar,syn51471322
LAG3_P18627_OID21315_v1_Oncology.tar,syn51469160
LAIR1_Q6GTX8_OID20737_v1_Inflammation.tar,syn51469633
LAIR2_Q6ISS4_OID20965_v1_Neurology.tar,syn51469056
LAMA1_P25391_OID30057_v1_Cardiometabolic_II.tar,syn52361627
LAMA4_Q16363_OID20769_v1_Inflammation.tar,syn51471446
LAMB1_P07942_OID30280_v1_Cardiometabolic_II.tar,syn52361818
LAMP1_P11279_OID30416_v1_Cardiometabolic_II.tar,syn52361693
LAMP2_P13473_OID21035_v1_Neurology.tar,syn51470562
LAMP3_Q9UQV4_OID20638_v1_Inflammation.tar,syn51470960
LAMTOR5_O43504_OID31396_v1_Oncology_II.tar,syn52363670
LAP3_P28838_OID20436_v1_Inflammation.tar,syn51470305
LARP1_Q6PKG0_OID31372_v1_Oncology_II.tar,syn52362365
LAT2_Q9GZY6_OID21292_v1_Oncology.tar,syn51470736
LATS1_O95835_OID30523_v1_Inflammation_II.tar,syn52362250
LAT_O43561_OID20640_v1_Inflammation.tar,syn51471462
LAYN_Q6UX15_OID20970_v1_Neurology.tar,syn51470137
LBP_P18428_OID20355_v1_Cardiometabolic.tar,syn51471331
LBR_Q14739_OID21034_v1_Neurology.tar,syn51469973
LCAT_P04180_OID30677_v1_Inflammation_II.tar,syn52363655
LCN15_Q6UWW0_OID31032_v1_Neurology_II.tar,syn52362575
LCN2_P80188_OID20392_v1_Cardiometabolic.tar,syn51469558
LCP1_P13796_OID30367_v1_Cardiometabolic_II.tar,syn52361570
LDLRAP1_Q5SW96_OID31068_v1_Neurology_II.tar,syn52361838
LDLR_P01130_OID20240_v1_Cardiometabolic.tar,syn51469717
LECT2_O14960_OID30320_v1_Cardiometabolic_II.tar,syn52361410
LEFTY2_O00292_OID21454_v1_Oncology.tar,syn51471187
LEG1_Q6P5S2_OID30608_v1_Inflammation_II.tar,syn52362338
LELP1_Q5T871_OID30845_v1_Neurology_II.tar,syn52362775
LEO1_Q8WVC0_OID30991_v1_Neurology_II.tar,syn52362597
LEPR_P48357_OID20128_v1_Cardiometabolic.tar,syn51468573
LEP_P41159_OID20187_v1_Cardiometabolic.tar,syn51468690
LETM1_O95202_OID31018_v1_Neurology_II.tar,syn52361270
LGALS1_P09382_OID20154_v1_Cardiometabolic.tar,syn51469621
